0	424	6560	2492.88
1	468	8616	2522.84
2	604	7256	2747.56
3	264	7208	2726.64
4	232	8096	2715.72
5	496	7392	2705.92
6	536	6476	2734.36
7	680	7436	2630.32
8	488	7436	2659.16
9	504	8036	2620.84
10	736	7152	2748.96
11	424	6948	2613.56
12	456	9000	2525.4
13	500	6368	2371.48
14	548	7244	2420.72
15	324	6132	2546.84
16	484	6240	2605.44
17	708	5596	2401.08
18	316	9412	3083.88
19	484	7792	2507.28
20	464	6728	2482.88
21	456	12400	2660.08
22	744	7048	2695.04
23	556	9880	2760.04
24	576	7048	2688.08
25	424	6216	2513.84
26	284	7536	2388.84
27	524	7168	2614.16
28	304	6276	2591.16
29	308	5748	2492.0
30	344	9544	2445.88
31	420	7044	2125.56
32	520	6636	2424.12
33	316	6652	2351.84
34	260	7824	2282.0
35	388	6832	2418.8
36	320	6984	2373.2
37	428	6744	2592.12
38	280	10124	2470.48
39	424	7392	2640.2
40	316	7920	2784.52
41	352	6540	2513.68
42	432	5700	2449.64
43	192	5452	2335.0
44	344	5960	2204.92
45	224	5896	2394.08
46	428	6688	2324.8
47	472	5564	2378.56
48	424	6412	2362.88
49	388	8296	2586.12
50	516	10612	2759.64
51	392	7440	2605.68
52	360	6432	2543.28
53	536	7728	2632.92
54	356	7164	2574.88
55	608	6736	2484.28
56	372	7884	2600.12
57	360	6268	2484.08
58	600	7536	2562.8
59	296	7736	2600.72
60	528	6604	2578.28
61	184	7172	2779.64
62	196	7908	2668.16
63	276	7472	2783.8
64	764	5716	2698.6
65	440	6332	2502.12
66	364	7508	2774.88
67	356	7212	2615.84
68	416	6356	2467.64
69	276	7292	2658.96
70	512	7008	2623.4
71	404	6128	2380.08
72	500	8000	2664.16
73	336	6948	2499.2
74	532	8252	2731.44
75	532	7328	2654.88
76	508	7416	2614.44
77	504	7204	2658.84
78	368	7072	2777.08
79	472	8200	2638.84
80	616	7496	2639.96
81	108	8576	2588.96
82	116	7604	2758.72
83	504	6452	2355.0
84	508	6372	2336.56
85	668	7496	2889.64
86	464	6204	2695.16
87	312	11220	2403.64
88	444	7484	2782.32
89	316	7580	2489.16
90	408	7148	2439.96
91	356	8268	2886.92
92	264	7736	2355.52
93	84	10128	2566.8
94	432	6488	2457.88
95	472	8208	2461.48
96	256	6600	2553.52
97	644	10064	3209.6
98	684	7520	2959.6
99	240	10728	2763.0
100	500	7688	2892.12
101	464	7784	2946.2
102	412	7600	2579.56
103	456	8692	2882.92
104	488	7772	2893.96
105	740	8844	2829.36
106	288	7792	2445.92
107	568	7428	2439.92
108	476	6916	2653.36
109	556	7352	2617.8
110	488	6728	2356.28
111	264	7216	2505.72
112	168	7944	2523.44
113	484	6500	2537.2
114	256	6904	2301.08
115	404	6908	2277.52
116	448	7500	2381.76
117	420	7864	2685.92
118	244	7440	2478.4
119	592	6420	2471.52
120	328	7664	2471.6
121	440	7436	2646.2
122	512	8088	2647.88
123	228	8176	2618.32
124	540	7616	2744.88
125	352	9240	2552.52
126	488	12256	2964.56
127	704	6924	2614.8
128	548	7572	2756.0
129	224	7808	2792.92
130	168	7028	2528.4
131	500	8308	2991.24
132	416	6564	2550.76
133	472	10436	2873.04
134	396	9996	2637.52
135	288	8136	2615.52
136	268	6772	2927.16
137	460	9096	2619.04
138	368	11984	2889.84
139	476	7956	2753.48
140	556	7812	2745.24
141	324	7392	2536.88
142	628	7364	2819.56
143	568	6724	2475.8
144	404	7416	2734.8
145	500	6840	2568.64
146	340	6632	2315.72
147	588	6776	2490.04
148	320	7132	2473.48
149	492	5916	2154.6
150	292	11396	2590.52
151	632	6932	2463.76
152	348	7460	2450.2
153	348	6732	2491.0
154	260	6316	2641.4
155	372	7296	2631.48
156	400	6732	2657.76
157	604	7076	2645.32
158	292	7176	2560.44
159	292	10556	2509.4
160	304	6188	2436.68
161	368	5440	2263.68
162	532	7356	2431.88
163	436	6300	2235.76
164	516	11640	2537.04
165	400	5964	2342.4
166	468	7452	2426.48
167	372	7040	2185.8
168	356	6620	2101.24
169	452	6716	2360.36
170	228	5772	2446.64
171	500	5960	2409.32
172	512	5972	2468.24
173	272	7100	2611.56
174	420	7264	2107.24
175	484	6264	2420.64
176	424	6028	2286.16
177	396	7724	2627.96
178	500	7052	2486.36
179	432	6060	2397.8
180	384	6508	2257.44
181	316	6556	2521.32
182	588	6040	2695.64
183	348	9900	2752.04
184	428	10956	2735.56
185	248	6792	2679.6
186	352	7336	2362.56
187	344	6376	2452.08
188	316	7056	2594.96
189	296	6844	2548.96
190	280	7084	2581.36
191	364	9312	2787.32
192	580	5892	2454.68
193	372	10492	2683.32
194	388	7368	2699.8
195	216	7116	2562.36
196	560	7324	2413.32
197	496	6440	2519.8
198	308	7304	2666.44
199	292	8992	2608.16
200	280	6972	2606.56
201	432	7288	2441.36
202	688	5448	2357.12
203	352	6064	2584.64
204	328	7396	2704.96
205	648	7444	3012.76
206	184	7276	2783.72
207	540	7056	2929.4
208	628	11464	3031.68
209	600	8892	2763.48
210	300	7460	2916.2
211	252	7400	2793.08
212	448	7776	2800.68
213	552	7224	2925.64
214	200	7300	2661.04
215	540	7392	2490.24
216	500	7800	2710.48
217	248	6532	2385.48
218	392	7364	2646.0
219	592	7384	2552.08
220	368	12564	2564.72
221	504	7952	2708.84
222	288	7708	2497.32
223	296	7848	2650.96
224	380	6932	2693.4
225	348	8092	2718.24
226	628	6364	2623.92
227	624	7892	2673.68
228	512	6620	2551.36
229	388	7864	2703.12
230	268	6608	2857.96
231	328	11216	2631.64
232	668	7408	2475.56
233	460	7736	2828.24
234	540	9632	2846.92
235	328	8376	2814.04
236	484	7040	2698.44
237	664	9836	2693.28
238	520	7756	3038.56
239	612	7512	2707.2
240	500	7268	2545.6
241	640	7660	2902.0
242	756	6776	2657.84
243	320	7140	2674.24
244	280	9916	2474.96
245	604	6764	2748.56
246	204	9460	2962.52
247	316	7160	2888.44
248	472	7960	2904.24
249	476	6720	2591.72
250	296	6748	2523.8
251	284	6816	2776.96
252	512	6868	2475.84
253	332	7668	2939.08
254	532	6296	2623.0
255	700	6988	2762.48
256	508	6440	2612.92
257	396	7764	2673.28
258	524	6884	2790.92
259	416	7088	2817.88
260	596	6616	2533.08
