0	56	2344	683.24
1	52	2440	666.64
2	112	2412	700.12
3	128	2104	713.32
4	32	1780	656.04
5	56	2036	681.04
6	44	3192	672.28
7	40	2284	650.88
8	52	1820	617.84
9	84	2592	736.72
10	80	3060	705.32
11	72	2576	641.92
12	80	2040	640.84
13	100	2008	614.64
14	40	1712	671.0
15	64	2496	652.8
16	100	2280	744.2
17	56	2088	625.12
18	24	2588	641.88
19	84	1880	634.8
20	84	1720	631.0
21	44	3632	683.4
22	24	1736	580.6
23	80	2616	710.08
24	64	1588	629.48
25	60	2520	619.24
26	72	1432	646.96
27	48	1888	671.76
28	92	2224	615.92
29	80	1588	634.84
30	28	2460	652.56
31	64	2252	677.24
32	88	2996	709.24
33	128	1656	612.04
34	48	2676	684.0
35	52	2832	674.08
36	64	2256	646.16
37	88	2300	673.36
38	64	1852	674.92
39	60	2568	673.04
40	68	2900	730.08
41	88	2404	716.44
42	76	2620	676.32
43	96	2700	698.28
44	96	2460	670.92
45	72	1920	700.84
46	28	2760	726.36
47	76	3180	742.12
48	68	2396	683.4
49	64	2608	678.2
50	52	2328	657.88
51	60	2604	784.72
52	72	2168	737.48
53	72	2932	676.76
54	152	2228	703.28
55	108	2912	743.32
56	52	1640	656.68
57	88	2076	698.48
58	100	2608	691.56
59	80	2372	672.64
60	44	3164	734.72
61	52	2896	686.28
62	28	2576	702.16
63	72	2728	707.4
64	20	2116	612.44
65	32	2720	723.52
66	40	1932	686.52
67	76	2960	656.0
68	64	2192	698.84
69	96	3980	817.32
70	72	3328	987.8
71	56	5576	1406.36
72	32	6596	2006.56
73	268	7080	2081.48
74	292	6388	1986.72
75	168	5056	2077.36
76	100	6144	1829.0
77	160	5468	1918.24
78	236	6728	2203.72
79	320	6060	2144.52
80	280	7400	2350.24
81	144	7192	2218.64
82	324	5860	2045.68
83	440	6148	2264.56
84	272	4944	2296.44
85	252	7428	2367.96
86	348	7740	2472.96
87	360	5636	2244.04
88	228	8608	2079.8
89	332	7732	2183.0
90	552	6688	2370.68
91	308	6044	2325.72
92	596	6188	2187.0
93	144	6204	2259.12
94	204	6352	2299.8
95	224	6620	2240.4
96	316	5804	2377.16
97	316	7408	2302.68
98	508	7788	2564.84
99	276	5728	2262.16
100	284	6336	2307.56
101	620	7388	2446.28
102	252	7084	2326.48
103	296	6568	2409.8
104	416	6048	2379.0
105	196	5396	2250.92
106	252	7020	2033.6
107	344	6408	2316.12
108	304	5468	2024.08
109	276	6348	2503.48
110	364	5616	2328.16
111	212	6336	2083.8
112	128	5216	2146.0
113	112	6708	2261.6
114	400	7436	2580.64
115	372	4992	2366.48
116	416	7244	2428.72
117	260	5984	1946.52
118	612	7356	2543.12
119	528	6452	2319.44
120	176	5440	2073.76
121	204	7296	2409.6
122	264	7712	2351.44
123	180	5596	2251.92
124	360	7796	2446.08
125	560	7220	2406.52
126	220	6376	2232.12
127	228	5812	2081.44
128	388	6888	2430.92
129	404	6964	2196.84
130	544	6336	2432.4
131	468	6732	2460.16
132	236	7296	2372.68
133	380	6124	2380.96
134	412	5532	2308.72
135	512	6612	2313.4
136	752	7148	2325.96
137	324	6924	2326.44
138	572	5908	2260.28
139	344	6228	2378.44
140	380	7076	2248.44
141	376	5516	2086.28
142	228	5736	2044.52
143	360	6024	2216.8
144	484	6056	2323.52
145	112	6128	2185.92
146	280	5740	2144.92
147	404	5564	2298.56
148	232	6772	2170.28
149	524	6660	2746.0
150	304	5780	2256.44
151	156	7184	2258.12
152	272	5536	2016.24
153	236	6348	2441.32
154	396	5820	2483.8
155	424	5912	2403.04
156	548	7348	2471.28
157	232	7476	2579.4
158	316	8272	2535.72
159	164	7120	2181.32
160	236	5928	2276.92
161	156	6940	2575.4
162	428	7312	2489.56
163	324	7224	2230.48
164	504	5528	2137.92
165	336	5188	2078.24
166	368	6156	2118.08
167	208	7296	2094.36
168	456	7132	2389.84
169	164	8740	2222.72
170	292	6996	2394.28
171	92	7524	2102.52
172	264	6612	2158.36
173	272	6668	2229.44
174	76	6164	2037.04
175	508	6648	2434.16
176	264	6216	2314.16
177	460	5168	2102.84
178	240	5864	2420.44
179	468	5864	2429.44
180	584	5536	2169.28
181	680	6424	2531.2
182	228	6324	2237.8
183	412	5848	2381.76
184	600	7096	2551.88
185	564	6420	2404.68
186	448	7008	2687.92
187	264	6320	2325.28
188	600	7832	2389.12
189	252	5664	2276.96
190	436	7976	2075.68
191	356	6428	2343.72
192	596	6524	2427.0
193	728	6260	2477.96
194	440	6424	2524.32
195	472	6464	2496.6
196	480	4796	2400.96
197	600	5628	2357.8
198	448	7352	2308.12
199	112	6232	2201.96
200	272	6444	1974.48
201	476	6592	2640.96
202	512	6132	2369.4
203	452	6780	2613.92
204	164	6104	2312.6
205	224	6532	2271.64
206	400	7544	2406.68
207	580	8400	2377.12
208	344	6452	2400.52
209	432	7140	2441.4
210	704	6312	2552.6
211	608	6784	2367.2
212	572	6384	2323.96
213	396	6220	2281.88
214	408	6040	2433.44
215	424	7460	2350.84
216	228	6324	2307.48
217	700	4772	2446.4
218	296	11972	2325.84
219	392	6396	2300.52
220	288	8216	2628.4
221	216	5740	2324.44
222	144	5532	2335.64
223	432	6068	2269.92
224	220	5904	2508.68
225	432	6444	2325.8
226	108	6064	2234.68
227	508	6316	2396.96
228	252	7016	2070.24
229	436	6628	2522.96
230	352	6344	2318.64
231	672	6808	2148.92
232	360	7440	2400.52
233	548	6136	2121.84
234	212	7464	2445.68
235	296	6336	2230.64
236	480	7376	2362.12
237	472	6896	2219.48
238	164	6032	2139.48
239	332	6468	2360.16
240	176	7384	2263.92
241	400	6424	2448.72
242	452	5668	2303.76
243	508	6644	2432.84
244	540	7400	2509.0
245	300	6732	2522.28
246	656	6700	2509.24
247	504	7308	2386.72
248	320	5528	2300.64
249	504	6176	2323.4
250	272	6016	2187.44
251	320	6276	2079.0
252	608	6348	2260.68
253	284	5200	2093.32
254	224	7808	2268.2
255	268	5460	2087.36
256	492	7136	2367.4
257	212	4252	2178.24
258	768	7260	2447.96
259	332	7140	2272.44
260	444	6572	2414.08
261	304	5896	2269.72
262	528	6068	2483.8
263	448	5688	2396.8
264	348	5704	2454.32
265	216	7104	2453.64
266	212	5572	2345.88
267	616	7128	2459.44
268	396	5552	2288.12
269	324	6672	2477.8
270	528	6300	2648.24
271	440	6360	2593.48
272	236	6776	2313.32
273	260	7256	2195.56
274	292	7028	2289.92
275	576	6940	2268.08
276	228	6452	2161.52
277	164	6716	2297.6
278	528	6944	2213.4
279	312	11352	2330.72
280	308	6620	2301.0
281	324	6688	2388.08
282	292	7440	2042.56
283	236	5580	2216.24
284	296	6712	2285.08
285	380	7812	2362.4
286	256	5316	2081.04
287	360	5732	2264.24
288	508	4512	1977.8
289	536	7400	2341.36
290	552	6732	2470.08
291	656	7872	2261.0
292	448	6760	2222.88
293	396	7460	2292.8
294	668	6456	2355.4
