0	68	2124	671.4
1	68	2544	746.16
2	52	3248	677.32
3	100	2328	682.88
4	76	2812	672.64
5	72	2064	644.04
6	100	2068	694.48
7	80	2884	688.44
8	12	2324	721.04
9	60	3208	647.2
10	76	2080	724.84
11	80	2760	811.6
12	56	1924	649.48
13	92	2612	638.64
14	56	1788	635.96
15	88	1760	675.32
16	128	1976	661.92
17	100	4352	807.64
18	72	2804	714.84
19	76	2364	692.08
20	48	2904	652.44
21	44	2036	632.4
22	60	3012	680.36
23	96	2588	639.8
24	64	1836	719.08
25	88	2100	679.0
26	76	2456	633.04
27	100	2752	657.64
28	104	2556	712.52
29	108	3184	679.36
30	104	6724	907.76
31	48	4348	1024.64
32	196	6400	1651.0
33	120	7308	2058.52
34	208	6404	1743.4
35	120	6332	2081.68
36	156	4816	1912.0
37	312	6268	2186.8
38	208	6740	1916.6
39	164	6748	2134.76
40	128	7264	2389.24
41	208	7680	1983.52
42	264	5932	1884.76
43	176	5572	1967.16
44	280	6148	2237.96
45	120	6560	2184.48
46	192	7844	2080.16
47	304	5940	2144.56
48	284	5752	2182.96
49	168	4344	1965.84
50	356	5620	2104.44
51	488	5980	2052.08
52	132	6440	2079.6
53	480	6288	2046.24
54	84	4240	2035.84
55	248	7472	2203.72
56	204	6288	2102.0
57	656	6412	2434.68
58	376	6356	2352.2
59	72	5652	2151.76
60	244	7144	2114.88
61	352	6448	2044.8
62	232	6300	2107.04
63	264	6020	2109.4
64	364	6136	2102.8
65	256	6856	2264.88
66	84	6352	2062.32
67	644	6336	2510.08
68	188	5720	2173.36
69	404	7292	2299.36
70	260	5260	2232.48
71	280	6208	2330.72
72	116	6620	2169.68
73	176	5860	2285.32
74	372	5788	2415.96
75	352	6124	2144.8
76	164	6368	2258.12
77	512	5320	2306.96
78	276	6628	2297.72
79	240	6740	2427.48
80	204	6088	2122.96
81	156	5048	2144.44
82	560	7232	2369.48
83	132	5192	1984.92
84	96	7304	2089.24
85	180	5404	2041.84
86	460	7252	2274.56
87	360	6480	2229.64
88	264	6328	2227.2
