0	64.0	2588.0	605.88
0	60.0	2828.0	671.68
1	156.0	4736.0	1523.6
2	240.0	6656.0	2056.44
3	88.0	5940.0	1981.8
4	388.0	5588.0	2065.84
5	120.0	5500.0	2026.6
6	148.0	6280.0	2097.92
7	172.0	6504.0	2014.52
8	268.0	6428.0	1904.24
9	236.0	6444.0	2258.08
10	216.0	6404.0	2017.92
11	480.0	7868.0	2176.44
12	248.0	7472.0	2304.4
13	576.0	6320.0	2450.8
14	324.0	5064.0	2145.76
15	468.0	6580.0	2422.0
16	264.0	7064.0	2156.72
17	308.0	5476.0	2148.88
18	452.0	6620.0	2478.48
19	316.0	5756.0	2171.4
20	288.0	5652.0	2357.8
21	508.0	6164.0	2366.64
22	220.0	6456.0	2348.48
23	452.0	6232.0	2359.96
24	276.0	7124.0	2246.36
25	288.0	6732.0	2361.36
26	312.0	6348.0	2246.8
27	508.0	7388.0	2612.84
28	656.0	5396.0	2323.36
29	512.0	5572.0	2247.56
30	620.0	7848.0	2435.2
31	488.0	6276.0	2240.12
32	288.0	6688.0	2555.88
33	296.0	7316.0	2421.0
34	312.0	5188.0	2323.04
0	296.0	4140.0	2142.16
1	420.0	6248.0	2303.64
2	600.0	6500.0	2451.52
3	580.0	5616.0	2452.88
4	596.0	6300.0	2790.52
5	304.0	6320.0	2218.4
6	328.0	7568.0	2525.84
7	500.0	7300.0	2586.4
8	492.0	6392.0	2389.8
9	468.0	6292.0	2265.2
10	244.0	7156.0	2486.88
11	392.0	6724.0	2518.52
12	388.0	6472.0	2586.52
13	420.0	6268.0	2292.32
14	432.0	6252.0	2241.8
15	248.0	6336.0	2307.52
16	544.0	6436.0	2294.96
17	440.0	6824.0	2429.64
18	364.0	5124.0	2184.48
19	248.0	6272.0	2456.36
20	404.0	6152.0	2454.32
21	480.0	6480.0	2455.76
22	592.0	6348.0	2361.92
23	328.0	5604.0	2356.96
24	572.0	7016.0	2411.04
25	692.0	6720.0	2563.0
26	592.0	6368.0	2417.2
27	396.0	6616.0	2455.88
28	360.0	6336.0	2335.16
29	680.0	7392.0	2626.48
30	292.0	6428.0	2498.64
31	356.0	7068.0	2490.12
32	268.0	6700.0	2537.0
33	436.0	5344.0	2199.08
34	736.0	6428.0	2384.84
0	368.0	5824.0	2223.52
1	552.0	5652.0	2398.08
2	760.0	5628.0	2365.84
3	168.0	6292.0	2369.32
4	292.0	7392.0	2638.68
5	400.0	5544.0	2308.72
6	452.0	5964.0	2285.36
7	644.0	6312.0	2488.76
8	436.0	7276.0	2446.4
9	204.0	6456.0	1953.96
10	136.0	6248.0	2041.92
11	240.0	5436.0	2231.12
12	268.0	6472.0	2205.2
13	504.0	5656.0	2031.56
14	408.0	6280.0	2121.88
15	380.0	6724.0	2287.64
16	420.0	5820.0	2347.24
17	444.0	6476.0	2321.56
18	468.0	6176.0	2117.96
19	312.0	5544.0	2112.48
20	376.0	5364.0	2374.16
21	324.0	7332.0	2369.88
22	248.0	7224.0	2336.32
23	528.0	7388.0	2246.08
24	296.0	5160.0	1898.4
25	144.0	6052.0	1572.32
26	380.0	5464.0	1678.28
27	280.0	4964.0	1370.12
28	184.0	6444.0	1653.52
29	260.0	5772.0	1792.08
30	180.0	6904.0	1809.4
31	240.0	5536.0	1844.6
32	260.0	5840.0	1824.84
33	472.0	5848.0	1850.28
34	340.0	6456.0	1920.56
35	168.0	6928.0	1829.44
36	152.0	5268.0	2017.0
37	180.0	6264.0	1857.72
38	380.0	5620.0	1871.4
39	284.0	6280.0	1727.88
40	224.0	4936.0	1771.96
41	388.0	5316.0	1899.76
42	336.0	5928.0	1861.8
43	76.0	7336.0	1703.96
44	468.0	4636.0	1830.88
45	276.0	8080.0	1761.68
46	280.0	6112.0	1935.16
47	364.0	6228.0	1765.56
48	312.0	5832.0	1824.28
49	284.0	5704.0	1716.72
50	252.0	7156.0	1975.16
51	476.0	8548.0	2023.84
52	484.0	6600.0	2030.88
53	516.0	5964.0	1948.24
54	228.0	5352.0	1897.52
55	300.0	6080.0	1727.24
56	440.0	5524.0	1864.4
57	440.0	6328.0	2053.52
58	488.0	6176.0	2102.96
59	288.0	5368.0	1866.44
60	240.0	6516.0	2286.52
61	148.0	7636.0	2588.44
62	316.0	6468.0	2368.84
63	132.0	7904.0	2435.24
64	412.0	7348.0	2429.12
65	88.0	6548.0	2093.12
66	456.0	6300.0	2125.56
67	484.0	6320.0	2266.08
68	368.0	6660.0	2145.88
69	528.0	7328.0	2450.8
70	300.0	9124.0	2263.88
71	316.0	6308.0	2205.68
